outcome,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_wald,delta_r2_interaction,p_interaction_wald
"PRP Fast Run Max (Short SOA, correct)",200,0.0010768591706731279,0.008022831824353038,0.009786610546083208,0.010576741279892166,0.0069459726536799105,0.7156060488628511,0.0017637787217301693,0.6164911455300971,0.000790130733808958,0.6989122302198746
"PRP Slow Run Mean (Long SOA, correct)",200,0.006306299018596695,0.023958692032430062,0.02400438744801514,0.02966458333035127,0.017652393013833367,0.32255566504738936,4.5695415585078614e-05,0.9239826628431576,0.005660195882336128,0.25092823440955986
"PRP Slow Run Max (Long SOA, correct)",200,0.00225609332266552,0.025156919553182777,0.02718525881242051,0.034817143943595474,0.022900826230517257,0.21084394450322297,0.0020283392592377325,0.5407252472540267,0.007631885131174965,0.215225025654448
"PRP Fast Run Mean (Long SOA, correct)",200,0.003056152260188405,0.009991871098874783,0.010387300190953686,0.01634485102951333,0.006935718838686378,0.715443502607974,0.00039542909207890276,0.7282268336126511,0.005957550838559644,0.2024689497509578
"PRP Fast Run Max (Long SOA, correct)",200,0.016309808765844425,0.03518029085122132,0.036637143266497585,0.041089598669132754,0.018870482085376894,0.2877033164200734,0.0014568524152762663,0.5841643568011626,0.004452455402635169,0.4137439147419827
PRP RT Fatigue Slope (Q4-Q1),200,0.005942856983835898,0.03929229250187383,0.041725837732649596,0.05384671314873768,0.03334943551803793,0.0844086177758698,0.002433545230775769,0.4623691337389978,0.012120875416088084,0.1563560676153151
PRP CV Fatigue Slope (Q4-Q1),200,0.025533889326860515,0.04882830275870598,0.056901520001850336,0.09376995396064969,0.023294413431845462,0.19464292715501666,0.00807321724314436,0.20023436594934188,0.03686843395879935,0.005926960813580109
PRP Accuracy Fatigue Slope (Q4-Q1),200,0.0004457748469658407,0.010568435633274031,0.011175012616492008,0.011549214042928968,0.01012266078630819,0.5766177549859676,0.0006065769832179768,0.766667616661842,0.00037420142643695975,0.8173696383272677
PRP Error Cascade Count,200,0.002308361949992732,0.021536988143727953,0.02758256270350956,0.030369425113714876,0.01922862619373522,0.28561476240894235,0.006045574559781608,0.33511473477335574,0.0027868624102053152,0.46324834742421683
PRP Error Cascade Rate,200,0.0019966687943544503,0.021431907955279494,0.027312867460584367,0.029966768576927927,0.019435239160925044,0.28098617797374437,0.0058809595053048724,0.3398196663962597,0.00265390111634356,0.4714109745868251
PRP Error Cascade Mean Length,200,0.004034217452461575,0.029319008015969872,0.03600444917856227,0.037507192493648644,0.025284790563508297,0.17168609965824472,0.006685441162592398,0.28698764820661243,0.0015027433150863745,0.6041304435457187
PRP Error Cascade Max Length,200,0.0027426723666911235,0.028641776382718476,0.03767182734516028,0.040158144495156645,0.025899104016027352,0.16336319304186322,0.009030050962441805,0.23531946415324156,0.0024863171499963643,0.5065596866842059
PRP Error Cascade Trials,200,0.0013082511538152763,0.01999534787822066,0.02841468497150479,0.03208432562835872,0.018687096724405383,0.2989047970664806,0.00841933709328413,0.27674808649237415,0.003669640656853934,0.4033854984283537
PRP Error Cascade Proportion,200,0.001120067116797352,0.020185192765362903,0.028411834837740235,0.03197486653035364,0.01906512564856555,0.28997220211724034,0.008226642072377333,0.2791587342440679,0.0035630316926134054,0.4074820202183522
PRP Recovery RT Slope,93,0.0171460104345017,0.02883536399495301,0.030646295765332066,0.05874913360359246,0.01168935356045131,0.7899139958679094,0.001810931770379054,0.6724266302916859,0.028102837838260397,0.1063888994249907
PRP Recovery Accuracy Slope,93,0.01293247079396076,0.03220634448425996,0.06809312550347557,0.07425918357700079,0.019273873690299204,0.631302061003426,0.03588678101921561,0.1094893520837035,0.006166058073525216,0.5180229411072441
PRP Momentum Slope,49,0.015644669439286996,0.10351151167522132,0.10462401761653939,0.13288233835123653,0.08786684223593433,0.2543719905393339,0.001112505941318065,0.8114335580370441,0.02825832073469714,0.44367578611662173
PRP Momentum Mean Streak,200,0.00422167472618562,0.012722361522545578,0.019609149880836618,0.02222188212212839,0.008500686796359957,0.6441813403713365,0.0068867883582910405,0.283084625526762,0.002612732241291771,0.4603905835206875
PRP Momentum Max Streak,200,0.005285610296368759,0.013823927191346286,0.018963096141229152,0.02338399876765951,0.008538316894977527,0.6421215031467449,0.005139168949882866,0.33862168612272825,0.004420902626430356,0.33472825927962524
PRP Volatility RMSSD,200,0.04091068621616745,0.04822753943811897,0.04939353303113514,0.06171433569610019,0.007316853221951525,0.6846933131244799,0.001165993593016168,0.649478693973504,0.012320802664965047,0.14918720818993012
PRP Volatility (Detrended SD),200,0.05050086231569517,0.05429051730441714,0.05534647020672001,0.059239752035304516,0.003789654988721969,0.8547598243648329,0.0010559529023028702,0.63043122262519,0.003893281828584505,0.40830270003812985
PRP IIV Intercept,200,0.05065153659786381,0.088405770597765,0.08915924095200001,0.10117225828484866,0.03775423399990119,0.04827813883407528,0.0007534703542350085,0.6878343110290421,0.012013017332848652,0.17315481310587233
PRP IIV Slope,200,0.00539028918334461,0.041717909504722095,0.0472986351010678,0.053810382007091984,0.036327620321377485,0.06471826093347718,0.005580725596345704,0.28840920154070976,0.006511746906024185,0.28181553081892385
PRP IIV Residual SD,200,0.05045242585724141,0.054273098462890745,0.05532562436839916,0.05920992450314344,0.0038206726056493334,0.8532473765784926,0.0010525259055084168,0.6310175129840244,0.0038843001347442785,0.40893222855675204
PRP IIV Raw CV,200,0.006322200391230659,0.041957308823755035,0.04212931885429949,0.0429889350456546,0.035635108432524376,0.06868092426865101,0.00017201003054445607,0.86614454429576,0.0008596161913551059,0.7092988712173935
PRP IIV R-squared,200,0.004992562867954353,0.02638027894009143,0.030568956197564612,0.030574966368885348,0.021387716072137075,0.23803912244407313,0.004188677257473183,0.3328475585994871,6.010171320736113e-06,0.9739301269357084
PRP Post-Error CV Reduction,89,0.036963364168421275,0.0884352749752052,0.09462955099846826,0.0968065314362111,0.05147191080678393,0.20472079155791365,0.006194276023263057,0.43805448120564117,0.002176980437742837,0.6648199165174753
PRP Post-Error Accuracy,89,0.023095257555254323,0.0481117767316086,0.06595967893975585,0.08157414678025743,0.02501651917635428,0.538671321792646,0.017847902208147248,0.27373947609890575,0.015614467840501578,0.3474597077199826
PRP Post-Error Accuracy Diff,89,0.03000562139130236,0.06838106712073089,0.09340526336039656,0.1130925776936681,0.038375445729428526,0.33796017417830887,0.025024196239665675,0.1868122287449834,0.019687314333271533,0.2913927283836232
PRP Post-Error Recovery Rate,89,0.023095257555254323,0.0481117767316086,0.06595967893975585,0.08157414678025743,0.02501651917635428,0.538671321792646,0.017847902208147248,0.27373947609890575,0.015614467840501578,0.3474597077199826
PRP Adaptive PES Flag,89,0.036478190347401296,0.041302799515436805,0.09757219515040827,0.09760208272620352,0.00482460916803551,0.9362601445402061,0.056269395634971464,0.023360425926936282,2.988757579525103e-05,0.9626782177432358
PRP Maladaptive PES Flag,89,0.037351733270004406,0.044729719791621436,0.06194450778359695,0.06236146693404521,0.00737798652161703,0.8866587819488463,0.01721478799197551,0.24392852366337922,0.0004169591504482595,0.8670598906754186
PRP Error Awareness Index,89,0.0024400351672699827,0.03781165920110241,0.044135845688086595,0.05148994025673426,0.03537162403383243,0.3894138620360951,0.006324186486984185,0.5006313921708632,0.007354094568647662,0.4905935254886371
PRP T2 Mean RT (All),200,0.06852141330115968,0.0875706635985336,0.08773176915980085,0.09469618768066046,0.01904925029737392,0.2594382332726638,0.00016110556126724962,0.8597477497197243,0.0069644185208596054,0.3126108520143978
PRP T2 Accuracy (All),200,0.0018390785902154816,0.006367317449908594,0.020468381289009963,0.02181851228968934,0.004528238859693112,0.8291986787788017,0.014101063839101369,0.13739892267903092,0.0013501310006793776,0.5583144819882817
PRP T2 Error Rate (All),200,0.0018390785902154816,0.006367317449908483,0.020468381289009963,0.02181851228969023,0.004528238859693001,0.8291986787788119,0.01410106383910148,0.13739892267901258,0.0013501310006802658,0.5583144819882329
PRP T2 Inverse Efficiency Score,200,0.06848596521635797,0.08865524664600943,0.08922846548221885,0.09565941180147808,0.020169281429651464,0.2349617487608317,0.0005732188362094215,0.7370336950644041,0.006430946319259223,0.33259350118096775
PRP Pre-Error RT Slope (Mean),90,0.023495247555644916,0.14470938178213377,0.16018873596274508,0.16087535167541,0.12121413422648886,0.010699892887976984,0.015479354180611304,0.30201957640189536,0.0006866157126649286,0.8313980973595376
PRP Pre-Error RT Slope (SD),90,0.037671671430045905,0.04048258737656829,0.045894884231016175,0.0459432743698559,0.0028109159465223854,0.9696367879583292,0.0054122968544478844,0.5386756308804899,4.839013883972676e-05,0.9526371346220137
PRP Pre-Error Events (N),200,0.0018426167492734402,0.00554126366847596,0.018990730237404052,0.02111979017592802,0.0036986469192025195,0.8680059820344267,0.013449466568928092,0.14032562318822883,0.0021290599385239695,0.4539667940894597
PRP Recovery RT Lag1,93,0.12545667942204275,0.17445922000556535,0.1776602053892692,0.20879033160782257,0.0490025405835226,0.1685134444772847,0.003200985383703836,0.589975134933701,0.031130126218553378,0.07669528817618122
PRP Recovery RT Lag2,93,0.06241975373969866,0.12257588065284764,0.12694927669415956,0.1322971480147137,0.06015612691314898,0.121653693131455,0.004373396041311928,0.5121433933133972,0.005347871320554143,0.4863652629800247
PRP Recovery RT Lag3,93,0.06379854785022254,0.15156981830325789,0.15276675865101297,0.18349115380274228,0.08777127045303534,0.034902540065110024,0.0011969403477550822,0.7481899088885473,0.03072439515172931,0.10644478469843689
PRP Recovery RT Lag4,93,0.058474223233860756,0.12613312535872434,0.12830451536391885,0.19333675043792464,0.06765890212486358,0.08869004709616203,0.0021713900051945068,0.6623576409154907,0.0650322350740058,0.04235752296187889
PRP Recovery RT Lag5,93,0.039887435733350185,0.08887294860582973,0.09142969631842746,0.1493560796609753,0.04898551287247954,0.20509365865023435,0.002556747712597729,0.6181198282064593,0.05792638334254785,0.0241252951339581
PRP Recovery Accuracy Lag1,93,0.017293584478641266,0.04713384344856475,0.07530557339988653,0.0819167077471119,0.029840258969923483,0.44056152485267863,0.028171729951321778,0.15502016557553586,0.006611134347225378,0.5366451506249352
PRP Recovery Accuracy Lag2,93,0.006762859326403858,0.033308463899338836,0.03457682966261855,0.03892399819078085,0.026545604572934978,0.49919108133237755,0.0012683657632797107,0.6718484591803637,0.004347168528162304,0.41559993870493994
PRP Recovery Accuracy Lag3,93,0.004384807761492859,0.01362717130123714,0.017156668128895936,0.05945821405269802,0.00924236353974428,0.8456276446247503,0.0035294968276587957,0.6467144496640123,0.042301545923802086,0.16940255886420133
PRP Recovery Accuracy Lag4,93,0.023732523160187924,0.028867697783760193,0.04611560090571787,0.047713275549192136,0.0051351746235722695,0.9272749127824911,0.017247903121957675,0.2740095372725905,0.0015976746434742672,0.6845610075488966
PRP Recovery Accuracy Lag5,93,0.015418621700907575,0.04991807357278155,0.0930547674023221,0.09355632721387486,0.034499451871873976,0.3733664602790804,0.04313669382954055,0.060922759358149975,0.0005015598115527542,0.806117499411062
PRP T2 Mean RT (SOA 50),200,0.07963245827728038,0.0960325437292453,0.09831366375512673,0.11321390422042288,0.01640008545196492,0.3211481520446208,0.0022811200258814335,0.5164818401017465,0.014900240465296144,0.14043881305771058
PRP T2 Mean RT (SOA 150),200,0.07441663685876287,0.08336287598617209,0.08641950129874654,0.09389221554677984,0.008946239127409217,0.5957461482897024,0.003056625312574446,0.4459756839660617,0.0074727142480333075,0.2997406555558331
PRP T2 Mean RT (SOA 300),200,0.06978999891485316,0.08831276956481404,0.08867456248661065,0.09485178429214358,0.018522770649960885,0.27112297564656573,0.00036179292179661093,0.7925569760531842,0.006177221805532929,0.31619773778602367
PRP T2 Mean RT (SOA 600),200,0.046345786287449786,0.07199400048471238,0.07199682265974394,0.07516103246083539,0.025648214197262598,0.15093485086838518,2.8221750315582383e-06,0.9812250443169641,0.0031642098010914443,0.48486604246623044
PRP T2 Mean RT (SOA 1200),200,0.02322801761587745,0.051919720690644766,0.052272450376179,0.053994426186296574,0.028691703074767316,0.12182191017334802,0.00035272968553423656,0.787625480224326,0.0017219758101175708,0.6306797943943279
PRP T2 Median RT (SOA 50),200,0.0779666199557395,0.09458209336420087,0.09724598079445923,0.11828270573921074,0.016615473408461368,0.3160060715323515,0.0026638874302583604,0.501174372532485,0.021036724944751506,0.09002404087757782
PRP T2 Median RT (SOA 150),200,0.07165893704590154,0.08348370190137999,0.08806929260195928,0.10181277796834798,0.011824764855478453,0.4764957099801369,0.0045855907005792895,0.3587898089250412,0.013743485366388697,0.16472400658196698
PRP T2 Median RT (SOA 300),200,0.07075268843928884,0.09256517493485916,0.09283201903987559,0.09802287621297301,0.021812486495570327,0.20183795388779752,0.0002668441050164283,0.8309149229136393,0.0051908571730974185,0.38384583018809115
PRP T2 Median RT (SOA 600),200,0.03164066793492859,0.05894431751679918,0.0589643609688012,0.06139212347495082,0.027303649581870593,0.13492955833937434,2.0043452002016515e-05,0.9494384690384093,0.002427762506149622,0.5501352558265316
PRP T2 Median RT (SOA 1200),200,0.0203636832453975,0.05369774322399523,0.05397567542298365,0.057254847283207067,0.03333405997859773,0.08089926079251804,0.0002779321989884176,0.8154799502997963,0.0032791718602234177,0.5287967537471333
PRP T2 RT SD (SOA 50),200,0.00782680632989985,0.012923065878282736,0.014205271088258198,0.014280812961738776,0.0050962595483828865,0.8008624427389475,0.0012822052099754622,0.6091453354097239,7.554187348057795e-05,0.9085827134626709
PRP T2 RT SD (SOA 150),200,0.01660760379975801,0.02000879680262202,0.02064563064147218,0.020652695363020945,0.0034011930028640114,0.8793330641387114,0.0006368338388501593,0.7145774390149748,7.064721548766251e-06,0.9742310099905603
PRP T2 RT SD (SOA 300),200,0.0047587514748146376,0.03378084975439821,0.034582246154749585,0.03482513934537579,0.029022098279583575,0.12410067813811007,0.0008013964003513729,0.6795012821786643,0.0002428931906262033,0.8203452506634498
PRP T2 RT SD (SOA 600),200,0.02331721502112538,0.04244158444214874,0.042578828991750806,0.04418968176225324,0.019124369421023357,0.2785536304599756,0.0001372445496020669,0.8702672400358473,0.0016108527705024356,0.5866520888260132
PRP T2 RT SD (SOA 1200),200,0.018339486244520087,0.02737561851523762,0.03068509119080154,0.030979872918166396,0.009036132270717534,0.6152310210774192,0.003309472675563918,0.3729107391113391,0.00029478172736485675,0.813855544366662
PRP T1 Mean RT (SOA 50),200,0.02974506253560194,0.03677483785914626,0.03677928715407297,0.05497118573357762,0.007029775323544318,0.7021795971203366,4.449294926711644e-06,0.9773454569944549,0.01819189857950465,0.18250978716520658
PRP T1 Mean RT (SOA 150),200,0.03140640603163358,0.03560730710004534,0.035754074718622686,0.05054183083186359,0.004200901068411755,0.838580428291236,0.0001467676185773481,0.8735929670850181,0.014787756113240902,0.224656504468859
PRP T1 Mean RT (SOA 300),200,0.028466840460371956,0.040081822227960084,0.04331229564073069,0.0553630732719923,0.011614981767588128,0.505033735268978,0.003230473412770607,0.4366564732670347,0.012050777631261611,0.24651246962715134
PRP T1 Mean RT (SOA 600),200,0.01064282556944296,0.02342013252523023,0.02783074359071891,0.040728800550331234,0.012777306955787271,0.47020540185596793,0.004410611065488679,0.38212539207228213,0.012898056959612325,0.22125801400335504
PRP T1 Mean RT (SOA 1200),200,0.0006175042163819588,0.0060023236647008815,0.017463346014433445,0.020711047575189045,0.005384819448318923,0.7889573249124817,0.011461022349732564,0.12332537091049499,0.0032477015607556003,0.5282503888563503
PRP T1 Median RT (SOA 50),200,0.029519132717530372,0.03839259995996658,0.038442959329548554,0.06192692049966708,0.008873467242436206,0.617865614327413,5.0359369581975955e-05,0.925508287165555,0.023483961170118528,0.13968794991219977
PRP T1 Median RT (SOA 150),200,0.02589097422444353,0.03791829467877206,0.03803889108240621,0.0556530909826477,0.012027320454328527,0.4905854013887082,0.00012059640363415447,0.8855372050889632,0.01761419990024149,0.19922638892103653
PRP T1 Median RT (SOA 300),200,0.03003252682327695,0.03948321738884619,0.0436039151664388,0.059212617962945635,0.009450690565569242,0.5924942801762303,0.004120697777592608,0.40778104963439776,0.015608702796506835,0.19164945267196595
PRP T1 Median RT (SOA 600),200,0.006705403250101716,0.021649036960525225,0.029117604002365405,0.03802255452095182,0.01494363371042351,0.3996547307440298,0.0074685670418401795,0.2608777367862812,0.008904950518586419,0.33623631979951873
PRP T1 Median RT (SOA 1200),200,0.00012650979252093464,0.005093827885146118,0.01540594023864017,0.017543553390707012,0.004967318092625184,0.808832898689547,0.010312112353494052,0.13575300067817753,0.0021376131520668418,0.5885557494460287
PRP T1 RT SD (SOA 50),200,0.011144739047360241,0.01841724023151814,0.019029687529700023,0.022201967783142984,0.007272501184157898,0.6971837174787361,0.000612447298181884,0.7202314716706675,0.0031722802534429606,0.4652050473239048
PRP T1 RT SD (SOA 150),200,0.018604013105342432,0.019756612033814402,0.022248542549701877,0.028393429941872883,0.0011525989284719707,0.9728516090627174,0.002491930515887475,0.4643066329958977,0.006144887392171006,0.34249832091646115
PRP T1 RT SD (SOA 300),200,0.0036264087614543694,0.037365807909249926,0.03737959663429968,0.03965368281563908,0.03373939914779556,0.08209260910218429,1.3788725049757034e-05,0.953929830834114,0.0022740861813393964,0.48611878486643534
PRP T1 RT SD (SOA 600),200,0.018468570896183922,0.03537897410781865,0.03606954277840191,0.04689976931688622,0.016910403211634728,0.3366446086716157,0.0006905686705832581,0.7422545351047369,0.010830226538484311,0.1709130667787936
PRP T1 RT SD (SOA 1200),200,0.00027477069783343744,0.01609796148896947,0.025829408292196154,0.026494710166629187,0.015823190791136033,0.37600800472452567,0.009731446803226684,0.16766430138684887,0.000665301874433033,0.7277861182328463
PRP T1 Accuracy (SOA 50),200,0.0025843359390067544,0.013067807643934115,0.02010610370048438,0.025792868090510845,0.01048347170492736,0.561045122281177,0.007038296056550264,0.21828865464385455,0.005686764390026466,0.31264348535364056
PRP T1 Accuracy (SOA 150),200,0.005132414648335359,0.016161642029858814,0.016392269439625018,0.03907102979842736,0.011029227381523454,0.5382240698429663,0.00023062740976620422,0.8416953081330493,0.02267876035880234,0.0565542669873994
PRP T1 Accuracy (SOA 300),200,0.029111317656717484,0.03976513414942795,0.040396085512502955,0.042672008687357765,0.010653816492710466,0.5426470235198719,0.0006309513630750052,0.7533578062864694,0.0022759231748548103,0.5183133788862365
PRP T1 Accuracy (SOA 600),200,0.008044136321503803,0.033553264318918585,0.03521233024080406,0.03549054316439415,0.025509127997414782,0.16694625719784614,0.001659065921885472,0.5835710650483588,0.0002782129235900932,0.8275702209408249
PRP T1 Accuracy (SOA 1200),200,0.018614619714893643,0.06784787223133926,0.07645907730219792,0.07645910376261922,0.049233252516445614,0.018476300787067544,0.008611205070858663,0.27151980288754013,2.6460421298502013e-08,0.9984604081564331
PRP RT1-RT2 Coupling (SOA 50),200,0.04873256548934135,0.058975940969064666,0.059033045650487614,0.062100800723868255,0.010243375479723316,0.5507516579714182,5.710468142294811e-05,0.9044936642003389,0.0030677550733806402,0.4053748555769494
PRP RT1-RT2 Coupling (SOA 150),200,0.005575437113796267,0.023597608720672958,0.027637600633100834,0.05717186334998625,0.01802217160687669,0.31341061469380593,0.004039991912427876,0.38130635795001233,0.029534262716885418,0.004370870675178257
PRP RT1-RT2 Coupling (SOA 300),200,0.0007209502874853113,0.004674770050808408,0.004727625581186001,0.02092481772325272,0.0039538197633230965,0.8563676405075095,5.2855530377593496e-05,0.9168841240962495,0.01619719214206672,0.06357433231262707
PRP RT1-RT2 Coupling (SOA 600),200,0.03499708441755145,0.05400097307773921,0.057425310941507046,0.12133664200755001,0.019003888660187762,0.27601993339696385,0.0034243378637678346,0.4204011589891121,0.06391133106604296,0.0004425610410249648
PRP RT1-RT2 Coupling (SOA 1200),200,0.0045707142888786745,0.03321720330114242,0.04867719826360084,0.04892739408899083,0.028646489012263743,0.12829488491847157,0.015459994962458423,0.05908119429227949,0.0002501958253899872,0.8185830855299714
"PRP Delta Plot Slope (Bottleneck, correct)",189,0.0022701265216432676,0.011261828509164906,0.01924148432978323,0.019545447491083223,0.008991701987521639,0.645590789705291,0.007979655820618325,0.19220000699580206,0.00030396316129999157,0.791876381742375
PRP Vincentile Bottleneck p10 (correct),189,0.1056194881572976,0.1105226232475559,0.11266639912839671,0.12153604408265684,0.004903135090258304,0.799138106020162,0.0021437758808408036,0.5559740201357342,0.008869644954260125,0.21128001956135023
PRP Vincentile Bottleneck p30 (correct),189,0.11783762334249792,0.12819438839391406,0.13208885628130485,0.1566718905807999,0.010356765051416139,0.5384668364282088,0.0038944678873907845,0.435883778128074,0.024583034299495043,0.052176326644898824
PRP Vincentile Bottleneck p50 (correct),189,0.10983774787793721,0.12443273875968652,0.13642180921406333,0.1535954917443758,0.014594990881749315,0.386481155314445,0.011989070454376805,0.13675309036784672,0.017173682530312484,0.1222041194715892
PRP Vincentile Bottleneck p70 (correct),189,0.06050583073164917,0.0679046225723472,0.0950434102660126,0.11476833520100349,0.007398791840698027,0.693665470740336,0.0271387876936654,0.021580574021357702,0.019724924934990895,0.06366378835290488
PRP Vincentile Bottleneck p90 (correct),189,0.030360788644511194,0.03627011720423112,0.049035314432374744,0.05034379120139387,0.0059093285597199285,0.7718316582996849,0.012765197228143621,0.1010561197778498,0.001308476769019129,0.5856702112173084
PRP Shape Linear Slope,200,0.09899884510491364,0.10285954780588857,0.11365764899149511,0.13066453114408993,0.0038607027009749384,0.8410306894044384,0.010798101185606535,0.13867929267291512,0.017006882152594827,0.07790627114640625
PRP Shape Linear Intercept,200,0.0909363562949217,0.10307261902852016,0.10466201867642955,0.11702942887473256,0.012136262733598469,0.45502332959183733,0.0015893996479093842,0.5842058379352932,0.012367410198303008,0.16895935396515088
PRP Shape Linear R-squared,200,0.06095225642084856,0.06578255619839235,0.0663497616572376,0.06699123692870412,0.0048302997775437895,0.800513984459996,0.0005672054588452546,0.7605661670294216,0.0006414752714665184,0.7442904195160516
PRP Shape Exp Amplitude,200,0.10601927803530853,0.11113958958209547,0.11299155583835419,0.1278684627069464,0.0051203115467869376,0.7729232174221744,0.0018519662562587191,0.5749457410526864,0.014876906868592221,0.096017849847711
PRP Shape Exp Decay Rate,200,0.0474484829887073,0.056016108306097157,0.056344898323322457,0.056718614214794294,0.00856762531738986,0.624268116689613,0.0003287900172253,0.8180321077470732,0.0003737158914718375,0.8094476053849228
PRP Shape Exp Asymptote,200,0.04066662649744213,0.06256562242455732,0.06259910566835547,0.06380555379480857,0.021898995927115195,0.21306545594668636,3.3483243798149154e-05,0.9375307464245661,0.0012064481264530968,0.6857956993970783
PRP Shape Exp R-squared,200,0.008537347065179168,0.010630979546407238,0.01958724345955465,0.024519938729836932,0.0020936324812280693,0.9379297040014264,0.008956263913147411,0.18493871938069303,0.0049326952702822835,0.34711860572927455
PRP Shape Recovery Half-life,200,0.042960394036058336,0.060444881444426835,0.06408353786105758,0.06683558809803103,0.0174844874083685,0.3097514310885132,0.003638656416630748,0.4240883714532496,0.0027520502369734468,0.5155363635237197
PRP Shape Bottleneck (Short-Long),200,0.08081486955859951,0.08233516065967994,0.09372879872934892,0.11264342106454972,0.0015202911010804288,0.9558470910201092,0.011393638069668977,0.14624364272083298,0.018914622335200804,0.06334369344559523
PRP Shape Exp Better Fit,200,0.0019360396232221966,0.01604329134402438,0.01664149130517023,0.019153723411006074,0.014107251720802183,0.42866615728585444,0.0005981999611458511,0.749636713589884,0.0025122321058358432,0.5115825801392968
PRP Shape SOA Count,200,-inf,-inf,-inf,-inf,,1.0,,0.34199824813204116,,0.7296523336039213
WCST Total Errors,200,0.0017881577696582385,0.005082441294421924,0.006676119179985784,0.013303984342776354,0.003294283524763686,0.8865348462555719,0.00159367788556386,0.616309802980206,0.006627865162790569,0.3994338971368886
WCST Error Rate,200,0.004576566144204541,0.007420442002743832,0.009687182152828377,0.018065138351845977,0.002843875858539291,0.9063214026182084,0.002266740150084545,0.5493875829252362,0.0083779561990176,0.34067233903538097
WCST Perseverative Errors (trial-derived),200,0.000634020184899664,0.02814590347492807,0.02830630828620806,0.02830652748273521,0.027511883290028405,0.14291803201610948,0.0001604048112799905,0.8484655468085821,2.191965271514107e-07,0.9936820204034778
WCST Perseverative Error Rate (trial-derived),200,0.0019314377433446994,0.034752028694807424,0.03483960275157205,0.034849820101590434,0.032820590951462725,0.08952841552136816,8.75740567646277e-05,0.8885365710038743,1.0217350018382199e-05,0.9582445082668646
WCST Non-Perseverative Errors,200,0.0014794747459955238,0.02638876023367065,0.028306068645326254,0.040063552357539334,0.024909285487675126,0.1782397836946998,0.001917308411655605,0.5784792873533986,0.01175748371221308,0.3671488808795955
WCST Perseverative Responses (trial-derived),200,0.001271400395551514,0.042319194099801005,0.04275963392285964,0.04384641565727254,0.04104779370424949,0.042764991847250425,0.00044043982305863594,0.7619658118010433,0.0010867817344129005,0.631160849887266
WCST Perseverative Response Percent (trial-derived),200,0.001625239870405526,0.060234660179152466,0.0602728701844607,0.06221444357327499,0.05860942030874694,0.00822644842175246,3.8210005308236816e-05,0.9311938381930372,0.0019415733888142883,0.5624718989397843
WCST PR Ratio among Errors,199,0.0016977300836041875,0.010995046996028157,0.017915189179800617,0.02074154776687709,0.00929731691242397,0.6126482200989727,0.00692014218377246,0.26644879168182944,0.002826358587076472,0.5232899530319997
WCST NPE Ratio among Errors,199,0.0016977300836041875,0.010995046996028268,0.017915189179800728,0.0207415477668772,0.00929731691242408,0.6126482200989682,0.00692014218377246,0.26644879168182944,0.002826358587076472,0.5232899530319997
WCST PE Run Length Mean,200,0.03422017382112863,0.05870957521742093,0.06334967302766281,0.06447486084283938,0.0244894013962923,0.17212593340356297,0.004640097810241883,0.23495547137202386,0.0011251878151765649,0.6536070617700505
WCST PE Run Length Max,200,0.010390339991620312,0.023547956041449658,0.028230221173699332,0.028271515551525406,0.013157616049829346,0.456902599567209,0.0046822651322496744,0.23039128970291345,4.129437782607326e-05,0.913082969089291
WCST PR Run Length Mean,200,0.006434850826374072,0.016342707459589323,0.01719843014550626,0.019766659627987626,0.00990785663321525,0.5830004031385561,0.0008557226859169376,0.5625079049000703,0.0025682294824813656,0.4106128716410049
WCST PR Run Length Max,200,0.00030289091291990644,0.006216528416724154,0.007375671146032103,0.007619256341520608,0.005913637503804248,0.764066516102257,0.0011591427293079493,0.3340412836798702,0.00024358519548850488,0.6950684504212092
WCST PE Cluster Rate,196,0.009201464981999696,0.03346362271268821,0.03419092099170962,0.03507236774339495,0.024262157730688516,0.19325105775667153,0.0007272982790214044,0.7263734433972466,0.000881446751685333,0.6453423513714879
WCST Trials to First Category,200,0.0009060491772391321,0.04759548002595515,0.058700580034234506,0.06180982523462375,0.04668943084871602,0.02545925542434604,0.011105100008279356,0.13991784322724773,0.0031092452003892435,0.6230544397369482
WCST Categories Completed,200,0.00033549821248035627,0.04027124121211323,0.04081259321225983,0.049561733223233095,0.03993574299963287,0.047492230650375264,0.0005413520001465999,0.7819415609339557,0.008749140010973266,0.44368646370957976
WCST Trials per Category Mean,200,0.0009358785242165046,0.06989712178052032,0.07093723688003961,0.09263086112162389,0.06896124325630382,0.003028718487527874,0.0010401150995192898,0.6326681457063285,0.021693624241584275,0.39174975645038246
WCST Trials per Category SD,200,0.0015358136114844712,0.013526975957588783,0.013557658671644157,0.01361395749494243,0.011991162346104312,0.503011988745259,3.068271405537448e-05,0.9458210652833434,5.629882329827307e-05,0.8972179314939608
WCST Delta Trials (First3-Last3),184,0.012527573099081146,0.03400798525918536,0.034140560234076966,0.03522010827537003,0.021480412160104212,0.26959912027225874,0.0001325749748916083,0.8937571493846237,0.0010795480412930658,0.6802894667744188
WCST Learning Slope (Trials),199,0.010936730894603564,0.0283157029757799,0.03190458258037554,0.03230545242305427,0.017378972081176336,0.32992713481828456,0.0035888796045956406,0.5155542193933428,0.0004008698426787305,0.7164890477083834
